truck_id,month,trips_completed,total_miles,total_revenue,average_mpg,maintenance_events,maintenance_cost,downtime_hours,utilization_rate
TRK00091,2024-03-01,20,32425,71948.63,6.79,1,1748.49,20.0,0.645
TRK00091,2024-04-01,18,34877,77838.68,6.51,0,0.0,0.0,0.6
TRK00091,2024-05-01,21,23298,47810.04,6.62,2,6625.99,24.5,0.677
TRK00091,2024-06-01,29,36838,78730.55,6.41,1,2741.38,28.2,0.967
TRK00091,2024-07-01,31,40329,83895.28,6.59,1,705.19,9.2,1.0
TRK00091,2024-08-01,28,33667,70468.27,6.64,0,0.0,0.0,0.903
TRK00091,2024-09-01,24,36414,81839.45,6.56,0,0.0,0.0,0.8
TRK00091,2024-10-01,25,41855,93471.75,6.66,2,3773.73,70.3,0.806
TRK00091,2024-11-01,21,27786,67803.57,6.61,1,3590.85,28.1,0.7
TRK00091,2024-12-01,28,34962,75365.87,6.56,0,0.0,0.0,0.903
TRK00092,2022-01-01,19,31102,62234.78,6.41,0,0.0,0.0,0.613
TRK00092,2022-02-01,28,39124,85827.27,6.45,1,548.85,6.4,1.0
TRK00092,2022-03-01,24,39963,87000.45,6.48,1,3374.4,32.5,0.774
TRK00092,2022-04-01,19,30675,64673.77,6.44,1,605.08,20.3,0.633
TRK00092,2022-05-01,24,39389,79042.21,6.48,2,5585.41,23.6,0.774
TRK00092,2022-06-01,22,27564,61884.23,6.46,1,90.15,21.9,0.733
TRK00092,2022-07-01,19,29000,60981.16,6.53,0,0.0,0.0,0.613
TRK00092,2022-08-01,26,45663,103403.27,6.42,0,0.0,0.0,0.839
TRK00092,2022-09-01,23,29868,59560.94,6.31,2,2538.44,22.2,0.767
TRK00092,2022-10-01,26,39101,82217.07,6.4,0,0.0,0.0,0.839
TRK00092,2022-11-01,21,29164,60136.91,6.58,0,0.0,0.0,0.7
TRK00092,2022-12-01,23,30459,65599.81,6.27,0,0.0,0.0,0.742
TRK00092,2023-01-01,24,30810,62571.85,6.45,0,0.0,0.0,0.774
TRK00092,2023-02-01,17,23571,48967.97,6.34,0,0.0,0.0,0.607
TRK00092,2023-03-01,20,32035,69553.91,6.46,0,0.0,0.0,0.645
TRK00092,2023-04-01,27,37776,82753.83,6.3,1,782.24,11.0,0.9
TRK00092,2023-05-01,28,43923,90654.0,6.59,0,0.0,0.0,0.903
TRK00092,2023-06-01,33,55275,119442.11,6.37,0,0.0,0.0,1.1
TRK00092,2023-07-01,38,49608,105721.76,6.56,0,0.0,0.0,1.226
TRK00092,2023-08-01,32,45337,94344.82,6.51,0,0.0,0.0,1.032
TRK00092,2023-09-01,30,43578,91076.77,6.3,1,2162.04,38.6,1.0
TRK00092,2023-10-01,21,27793,59825.3,6.52,1,3320.35,34.4,0.677
TRK00092,2023-11-01,14,24722,57699.57,6.42,0,0.0,0.0,0.467
TRK00092,2023-12-01,26,36210,74281.77,6.5,0,0.0,0.0,0.839
TRK00092,2024-01-01,27,41113,83492.46,6.53,0,0.0,0.0,0.871
TRK00092,2024-02-01,26,27534,59981.04,6.56,4,7452.43,65.0,0.897
TRK00092,2024-03-01,28,41927,96887.66,6.48,2,3054.47,21.4,0.903
TRK00092,2024-04-01,16,26737,58340.86,6.54,0,0.0,0.0,0.533
TRK00092,2024-05-01,26,43455,97756.79,6.44,1,525.62,26.4,0.839
TRK00092,2024-06-01,29,41356,82867.61,6.47,1,490.61,27.5,0.967
TRK00092,2024-07-01,20,24930,50953.37,6.57,1,617.04,17.8,0.645
TRK00092,2024-08-01,35,49715,104637.78,6.36,2,7087.67,54.8,1.129
TRK00092,2024-09-01,25,29664,61845.21,6.6,0,0.0,0.0,0.833
TRK00092,2024-10-01,25,35766,74072.77,6.46,2,3436.32,9.8,0.806
TRK00092,2024-11-01,33,51628,107653.67,6.71,0,0.0,0.0,1.1
TRK00092,2024-12-01,28,48682,97248.38,6.36,0,0.0,0.0,0.903
TRK00093,2022-01-01,25,36093,80799.32,6.51,1,1806.93,9.1,0.806
TRK00093,2022-02-01,17,26139,58369.97,6.34,0,0.0,0.0,0.607
TRK00093,2022-03-01,21,23212,52738.08,6.51,0,0.0,0.0,0.677
TRK00093,2022-04-01,21,23645,48963.79,6.62,0,0.0,0.0,0.7
TRK00093,2022-05-01,24,40854,92410.53,6.66,0,0.0,0.0,0.774
TRK00093,2022-06-01,22,32589,69154.38,6.4,0,0.0,0.0,0.733
TRK00093,2022-07-01,31,49808,106845.14,6.58,3,4731.23,57.0,1.0
TRK00093,2022-08-01,30,38877,83517.57,6.43,0,0.0,0.0,0.968
TRK00093,2022-09-01,26,41487,86027.94,6.59,0,0.0,0.0,0.867
TRK00093,2022-10-01,20,27844,59452.45,6.37,3,1604.18,66.3,0.645
TRK00093,2022-11-01,27,41811,91311.39,6.53,0,0.0,0.0,0.9
TRK00093,2022-12-01,27,41399,85841.19,6.57,1,1495.81,30.6,0.871
TRK00093,2023-01-01,28,40156,91524.84,6.36,2,1715.29,50.3,0.903
TRK00093,2023-02-01,27,40602,83525.59,6.62,0,0.0,0.0,0.964
TRK00093,2023-03-01,22,32157,68066.28,6.32,0,0.0,0.0,0.71
TRK00093,2023-04-01,25,40773,85768.26,6.52,2,6446.44,48.6,0.833
TRK00093,2023-05-01,29,38345,84760.32,6.43,1,248.87,17.2,0.935
TRK00093,2023-06-01,20,26148,56739.97,6.53,2,2713.48,54.3,0.667
TRK00093,2023-07-01,29,40563,92236.36,6.62,1,3477.61,16.9,0.935
TRK00093,2023-08-01,29,39495,88040.45,6.71,1,1032.53,32.6,0.935
TRK00093,2023-09-01,22,27323,54776.96,6.58,2,3545.06,29.0,0.733
TRK00093,2023-10-01,28,42901,89407.2,6.46,1,3274.04,19.4,0.903
TRK00093,2023-11-01,30,43101,92715.11,6.57,1,460.94,29.7,1.0
TRK00093,2023-12-01,40,56671,121417.8,6.64,1,3491.36,38.4,1.29
TRK00093,2024-01-01,25,36211,76364.8,6.59,0,0.0,0.0,0.806
TRK00093,2024-02-01,15,21758,46022.15,6.53,0,0.0,0.0,0.517
TRK00093,2024-03-01,29,39739,88430.0,6.68,1,1427.04,3.9,0.935
TRK00093,2024-04-01,23,33124,68373.71,6.57,0,0.0,0.0,0.767
TRK00093,2024-05-01,28,43247,84278.11,6.47,0,0.0,0.0,0.903
TRK00093,2024-06-01,21,24210,52302.71,6.63,0,0.0,0.0,0.7
TRK00093,2024-07-01,28,40876,94153.38,6.62,0,0.0,0.0,0.903
TRK00093,2024-08-01,25,32074,67050.78,6.56,0,0.0,0.0,0.806
TRK00093,2024-09-01,25,34537,74842.71,6.61,0,0.0,0.0,0.833
TRK00093,2024-10-01,21,30930,62756.69,6.33,0,0.0,0.0,0.677
TRK00093,2024-11-01,21,26772,56686.71,6.7,0,0.0,0.0,0.7
TRK00093,2024-12-01,21,26307,52586.62,6.47,2,4185.31,61.7,0.677
TRK00095,2022-01-01,23,30547,65194.27,6.43,0,0.0,0.0,0.742
TRK00095,2022-02-01,31,41159,87513.33,6.48,0,0.0,0.0,1.107
TRK00095,2022-03-01,24,39384,84571.03,6.5,1,2918.2,26.7,0.774
TRK00095,2022-04-01,23,33357,74496.16,6.37,0,0.0,0.0,0.767
TRK00095,2022-05-01,31,46437,101016.51,6.51,2,6083.98,33.7,1.0
TRK00095,2022-06-01,30,41119,85375.3,6.73,0,0.0,0.0,1.0
TRK00095,2022-07-01,22,28628,64105.02,6.46,0,0.0,0.0,0.71
TRK00095,2022-08-01,35,54340,119926.63,6.51,0,0.0,0.0,1.129
TRK00095,2022-09-01,27,33080,71609.72,6.49,0,0.0,0.0,0.9
TRK00095,2022-10-01,19,24993,55854.3,6.73,2,5128.63,68.3,0.613
TRK00095,2022-11-01,25,34560,79713.12,6.54,2,5049.58,55.4,0.833
TRK00095,2022-12-01,23,29737,63304.78,6.59,1,2983.31,6.2,0.742
TRK00095,2023-01-01,28,43651,91576.01,6.35,0,0.0,0.0,0.903
TRK00095,2023-02-01,29,39782,84278.93,6.37,1,3037.1,32.2,1.036
TRK00095,2023-03-01,28,36483,77545.34,6.44,2,4461.64,41.1,0.903
TRK00095,2023-04-01,25,33929,73616.58,6.56,0,0.0,0.0,0.833
TRK00095,2023-05-01,17,23979,53995.98,6.51,0,0.0,0.0,0.548
TRK00095,2023-06-01,30,35970,79423.18,6.43,0,0.0,0.0,1.0
TRK00095,2023-07-01,21,30931,64991.75,6.63,1,1062.95,11.0,0.677
TRK00095,2023-08-01,23,25900,56005.09,6.56,0,0.0,0.0,0.742
TRK00095,2023-09-01,31,45539,102595.5,6.48,1,3994.65,4.1,1.033
TRK00095,2023-10-01,26,37370,78850.75,6.56,3,6440.96,72.3,0.839
TRK00095,2023-11-01,30,46506,100914.79,6.42,1,698.68,2.2,1.0
TRK00095,2023-12-01,22,25520,51111.04,6.42,0,0.0,0.0,0.71
TRK00095,2024-01-01,17,24613,53858.9,6.78,0,0.0,0.0,0.548
TRK00095,2024-02-01,27,29963,62362.59,6.35,1,605.1,14.2,0.931
TRK00095,2024-03-01,26,31999,65964.8,6.57,0,0.0,0.0,0.839
TRK00095,2024-04-01,16,22665,46485.41,6.43,0,0.0,0.0,0.533
TRK00095,2024-05-01,23,30304,69456.62,6.37,1,3858.82,36.5,0.742
TRK00095,2024-06-01,28,43814,92549.38,6.35,1,2997.18,9.4,0.933
TRK00095,2024-07-01,30,38166,89983.95,6.65,1,806.86,26.3,0.968
TRK00095,2024-08-01,26,39914,89531.34,6.54,0,0.0,0.0,0.839
TRK00095,2024-09-01,29,41962,85407.95,6.67,0,0.0,0.0,0.967
TRK00095,2024-10-01,31,47005,95278.81,6.45,0,0.0,0.0,1.0
TRK00095,2024-11-01,31,37423,86746.49,6.5,0,0.0,0.0,1.033
TRK00095,2024-12-01,20,31013,69498.13,6.73,0,0.0,0.0,0.645
TRK00096,2022-01-01,19,24126,52297.38,6.53,3,3181.22,50.4,0.613
TRK00096,2022-02-01,17,23495,49232.37,6.62,1,2539.65,37.1,0.607
TRK00096,2022-03-01,25,32350,66793.07,6.5,2,2613.41,66.2,0.806
TRK00096,2022-04-01,29,45697,99251.12,6.58,0,0.0,0.0,0.967
TRK00096,2022-05-01,21,28085,61104.27,6.46,0,0.0,0.0,0.677
TRK00096,2022-06-01,31,37696,83716.84,6.5,1,3943.4,14.9,1.033
TRK00096,2022-07-01,22,32159,71057.97,6.54,1,2986.96,9.0,0.71
TRK00096,2022-08-01,28,47891,108554.04,6.54,0,0.0,0.0,0.903
TRK00096,2022-09-01,30,42986,91917.98,6.47,1,1520.12,18.2,1.0
TRK00096,2022-10-01,25,43285,93788.61,6.48,0,0.0,0.0,0.806
TRK00096,2022-11-01,29,41635,92004.35,6.51,0,0.0,0.0,0.967
TRK00096,2022-12-01,22,34797,81053.25,6.41,1,2197.06,20.0,0.71
TRK00096,2023-01-01,29,30148,67549.89,6.52,0,0.0,0.0,0.935
TRK00096,2023-02-01,26,41075,92470.46,6.53,0,0.0,0.0,0.929
TRK00096,2023-03-01,27,42004,86840.58,6.49,0,0.0,0.0,0.871
TRK00096,2023-04-01,22,39018,84021.32,6.69,0,0.0,0.0,0.733
TRK00096,2023-05-01,26,37317,77021.78,6.55,2,5796.18,45.1,0.839
TRK00096,2023-06-01,18,26783,51099.67,6.44,0,0.0,0.0,0.6
TRK00096,2023-07-01,26,39347,86642.02,6.56,0,0.0,0.0,0.839
TRK00096,2023-08-01,32,37169,78687.43,6.5,0,0.0,0.0,1.032
TRK00096,2023-09-01,14,22070,51769.11,6.64,1,486.29,14.2,0.467
TRK00096,2023-10-01,19,25187,53775.57,6.69,2,838.95,34.8,0.613
TRK00096,2023-11-01,21,30072,58511.76,6.73,0,0.0,0.0,0.7
TRK00096,2023-12-01,22,27593,59980.01,6.28,1,1990.41,4.5,0.71
TRK00096,2024-01-01,20,28355,56391.09,6.55,1,579.2,15.7,0.645
TRK00096,2024-02-01,20,29878,62584.52,6.48,0,0.0,0.0,0.69
TRK00096,2024-03-01,25,36623,73173.37,6.49,1,1584.82,30.8,0.806
TRK00096,2024-04-01,26,34590,73738.17,6.35,1,2892.05,36.0,0.867
TRK00096,2024-05-01,22,31543,66167.8,6.5,0,0.0,0.0,0.71
TRK00096,2024-06-01,28,36338,80139.7,6.47,0,0.0,0.0,0.933
TRK00096,2024-07-01,30,48766,102130.69,6.62,0,0.0,0.0,0.968
TRK00096,2024-08-01,21,30164,65968.87,6.54,1,593.31,32.3,0.677
TRK00096,2024-09-01,15,22872,37689.42,6.62,2,3539.22,52.8,0.5
TRK00096,2024-10-01,29,37395,82910.85,6.58,0,0.0,0.0,0.935
TRK00096,2024-11-01,15,15156,30170.04,6.47,0,0.0,0.0,0.5
TRK00096,2024-12-01,24,37582,83126.96,6.53,1,3370.24,33.1,0.774
TRK00097,2022-01-01,39,53383,116692.56,6.33,0,0.0,0.0,1.258
TRK00097,2022-02-01,21,33851,67278.27,6.52,0,0.0,0.0,0.75
TRK00097,2022-03-01,21,28704,58631.41,6.42,1,1533.8,2.2,0.677
TRK00097,2022-04-01,23,39342,81603.82,6.37,1,1169.72,7.8,0.767
TRK00097,2022-05-01,31,46393,100941.53,6.48,1,3265.36,43.9,1.0
TRK00097,2022-06-01,23,31772,65385.75,6.4,1,568.34,25.4,0.767
TRK00097,2022-07-01,24,30072,63493.35,6.58,1,2050.44,47.6,0.774
TRK00097,2022-08-01,31,46177,103648.48,6.64,0,0.0,0.0,1.0
TRK00097,2022-09-01,25,34303,72382.64,6.44,1,3760.54,18.3,0.833
TRK00097,2022-10-01,27,39851,84527.15,6.55,1,2170.85,39.2,0.871
TRK00097,2022-11-01,29,41710,89988.55,6.6,0,0.0,0.0,0.967
TRK00097,2022-12-01,24,39331,82888.95,6.43,0,0.0,0.0,0.774
TRK00097,2023-01-01,29,39389,80927.1,6.46,1,4147.52,29.0,0.935
TRK00097,2023-02-01,20,32071,63082.69,6.45,0,0.0,0.0,0.714
TRK00097,2023-03-01,24,35201,79555.68,6.53,1,1831.53,23.1,0.774
TRK00097,2023-04-01,23,37276,89365.65,6.65,0,0.0,0.0,0.767
TRK00097,2023-05-01,25,30796,66474.79,6.39,0,0.0,0.0,0.806
TRK00097,2023-06-01,32,51909,107444.18,6.38,0,0.0,0.0,1.067
TRK00097,2023-07-01,26,31257,68706.98,6.5,0,0.0,0.0,0.839
TRK00097,2023-08-01,29,49434,104138.42,6.45,0,0.0,0.0,0.935
TRK00097,2023-09-01,24,39327,90450.39,6.44,0,0.0,0.0,0.8
TRK00097,2023-10-01,30,48294,103616.93,6.53,0,0.0,0.0,0.968
TRK00097,2023-11-01,21,24416,50704.14,6.57,1,945.15,4.1,0.7
TRK00097,2023-12-01,31,50826,104486.32,6.4,0,0.0,0.0,1.0
TRK00097,2024-01-01,26,35739,74473.03,6.5,1,3593.12,11.3,0.839
TRK00097,2024-02-01,22,27523,61260.66,6.51,1,2475.09,13.3,0.759
TRK00097,2024-03-01,27,39440,84319.66,6.66,0,0.0,0.0,0.871
TRK00097,2024-04-01,23,33931,77666.58,6.37,1,4009.54,43.8,0.767
TRK00097,2024-05-01,21,35942,77457.19,6.37,0,0.0,0.0,0.677
TRK00097,2024-06-01,29,37617,79339.18,6.65,1,1749.55,33.5,0.967
TRK00097,2024-07-01,23,31622,66478.25,6.48,1,1360.93,46.8,0.742
TRK00097,2024-08-01,21,34194,76392.49,6.33,1,2881.15,16.7,0.677
TRK00097,2024-09-01,26,39712,81209.41,6.6,1,2246.11,25.8,0.867
TRK00097,2024-10-01,24,34036,71699.23,6.55,0,0.0,0.0,0.774
TRK00097,2024-11-01,24,29225,65651.32,6.52,0,0.0,0.0,0.8
TRK00097,2024-12-01,22,37626,78997.69,6.54,0,0.0,0.0,0.71
TRK00098,2022-01-01,21,28335,57158.59,6.52,1,3733.04,13.4,0.677
TRK00098,2022-02-01,29,49770,109155.66,6.62,1,2710.7,38.4,1.036
TRK00098,2022-03-01,20,33128,70713.57,6.5,0,0.0,0.0,0.645
TRK00098,2022-04-01,23,36905,72467.01,6.53,0,0.0,0.0,0.767
TRK00098,2022-05-01,26,37253,80266.92,6.41,1,2487.22,12.6,0.839
TRK00098,2022-06-01,25,37492,80188.16,6.56,2,5889.79,72.0,0.833
TRK00098,2022-07-01,25,36232,76120.65,6.45,1,2518.83,7.2,0.806
TRK00098,2022-08-01,26,34769,73063.81,6.55,1,1781.87,41.1,0.839
TRK00098,2022-09-01,27,37158,78412.25,6.43,0,0.0,0.0,0.9
TRK00098,2022-10-01,30,49470,108395.72,6.6,1,2769.81,13.5,0.968
TRK00098,2022-11-01,24,34433,78068.88,6.54,0,0.0,0.0,0.8
TRK00098,2022-12-01,23,35207,71949.95,6.41,0,0.0,0.0,0.742
TRK00098,2023-01-01,20,24244,53696.92,6.44,1,211.22,30.3,0.645
TRK00098,2023-02-01,17,26991,63111.88,6.7,0,0.0,0.0,0.607
TRK00098,2023-03-01,32,40596,81716.19,6.58,0,0.0,0.0,1.032
TRK00098,2023-04-01,22,32984,72764.8,6.62,0,0.0,0.0,0.733
TRK00098,2023-05-01,25,25395,55318.13,6.52,0,0.0,0.0,0.806
TRK00098,2023-06-01,31,34213,80420.49,6.58,1,3323.52,3.4,1.033
TRK00098,2023-07-01,29,40567,91350.5,6.5,0,0.0,0.0,0.935
TRK00098,2023-08-01,29,41572,84394.97,6.62,1,2926.43,41.7,0.935
TRK00098,2023-09-01,23,36792,71171.49,6.63,0,0.0,0.0,0.767
TRK00098,2023-10-01,26,35533,70347.64,6.42,0,0.0,0.0,0.839
TRK00098,2023-11-01,23,32874,69916.89,6.55,0,0.0,0.0,0.767
TRK00098,2023-12-01,28,38837,84206.33,6.31,0,0.0,0.0,0.903
TRK00098,2024-01-01,23,33085,74096.54,6.44,1,891.33,35.7,0.742
TRK00098,2024-02-01,26,43671,92262.06,6.59,0,0.0,0.0,0.897
TRK00098,2024-03-01,18,24214,53063.35,6.66,1,2100.33,41.6,0.581
TRK00098,2024-04-01,36,48300,98011.25,6.53,1,4185.3,36.7,1.2
TRK00098,2024-05-01,14,19124,40561.09,6.65,0,0.0,0.0,0.452
TRK00098,2024-06-01,25,36133,76817.68,6.64,0,0.0,0.0,0.833
TRK00098,2024-07-01,36,59337,137397.11,6.45,0,0.0,0.0,1.161
TRK00098,2024-08-01,28,35931,80730.63,6.61,1,3780.77,27.5,0.903
TRK00098,2024-09-01,28,37333,81528.82,6.5,0,0.0,0.0,0.933
TRK00098,2024-10-01,16,21902,41979.29,6.69,1,940.35,22.3,0.516
TRK00098,2024-11-01,30,47710,113754.41,6.4,1,774.52,8.8,1.0
TRK00098,2024-12-01,27,40127,80089.09,6.49,1,293.92,14.1,0.871
TRK00099,2022-01-01,28,35370,72651.58,6.62,2,5296.79,11.1,0.903
TRK00099,2022-02-01,29,38477,82095.77,6.62,2,2800.1,5.8,1.036
TRK00099,2022-03-01,30,41856,88718.67,6.46,1,3785.74,4.2,0.968
TRK00099,2022-04-01,27,31723,68373.62,6.47,3,5169.22,109.7,0.9
TRK00099,2022-05-01,30,48090,109125.4,6.48,0,0.0,0.0,0.968
TRK00099,2022-06-01,24,30082,64073.49,6.52,2,1304.45,28.2,0.8
TRK00099,2022-07-01,24,34338,75235.65,6.53,2,5008.66,79.8,0.774
TRK00099,2022-08-01,20,25858,61526.13,6.61,0,0.0,0.0,0.645
TRK00099,2022-09-01,18,25935,50999.79,6.61,1,3609.79,3.9,0.6
TRK00099,2022-10-01,33,50369,103882.7,6.47,1,2050.73,10.8,1.065
TRK00099,2022-11-01,27,42425,92950.16,6.58,0,0.0,0.0,0.9
TRK00099,2022-12-01,18,29812,67393.85,6.34,2,4246.3,50.3,0.581
TRK00099,2023-01-01,32,45050,94161.7,6.49,1,1172.33,31.6,1.032
TRK00099,2023-02-01,28,35714,81926.08,6.64,0,0.0,0.0,1.0
TRK00099,2023-03-01,23,34248,73170.08,6.48,1,1659.9,35.5,0.742
TRK00099,2023-04-01,27,39294,79976.68,6.45,1,962.65,44.5,0.9
TRK00099,2023-05-01,23,38167,86436.77,6.65,2,5982.42,29.6,0.742
TRK00099,2023-06-01,22,30996,70754.14,6.38,0,0.0,0.0,0.733
TRK00099,2023-07-01,30,49361,105937.27,6.5,0,0.0,0.0,0.968
TRK00099,2023-08-01,24,38746,86771.79,6.28,1,2510.88,5.6,0.774
TRK00099,2023-09-01,23,28485,57063.28,6.66,3,6547.97,78.1,0.767
TRK00099,2023-10-01,15,19484,42001.9,6.59,1,3884.81,19.3,0.484
TRK00099,2023-11-01,17,22391,47430.5,6.27,2,5139.09,44.6,0.567
TRK00099,2023-12-01,21,28057,57322.85,6.37,0,0.0,0.0,0.677
TRK00099,2024-01-01,30,42481,88083.06,6.59,1,1358.99,44.9,0.968
TRK00099,2024-02-01,18,24995,52492.3,6.6,1,597.33,41.8,0.621
TRK00099,2024-03-01,30,39282,85010.99,6.44,1,3150.81,10.3,0.968
TRK00099,2024-04-01,23,25958,55396.84,6.42,0,0.0,0.0,0.767
TRK00099,2024-05-01,26,40497,89335.0,6.7,1,3304.95,9.5,0.839
TRK00099,2024-06-01,22,38466,81323.59,6.45,1,2204.66,19.5,0.733
TRK00099,2024-07-01,33,48633,104803.06,6.47,0,0.0,0.0,1.065
TRK00099,2024-08-01,19,37293,80647.93,6.83,0,0.0,0.0,0.613
TRK00099,2024-09-01,15,22315,49887.58,6.43,0,0.0,0.0,0.5
TRK00099,2024-10-01,20,28489,60542.56,6.37,0,0.0,0.0,0.645
TRK00099,2024-11-01,33,51767,109486.37,6.33,0,0.0,0.0,1.1
TRK00099,2024-12-01,32,47304,101333.92,6.54,1,1483.2,25.1,1.032
TRK00101,2022-01-01,34,49411,108894.64,6.54,0,0.0,0.0,1.097
TRK00101,2022-02-01,21,31879,66363.35,6.73,0,0.0,0.0,0.75
TRK00101,2022-03-01,14,19095,46862.14,6.62,0,0.0,0.0,0.452
TRK00101,2022-04-01,23,34462,76607.24,6.47,0,0.0,0.0,0.767
TRK00101,2022-05-01,17,24552,49723.91,6.65,0,0.0,0.0,0.548
TRK00101,2022-06-01,18,26549,55624.2,6.33,1,819.32,17.6,0.6
TRK00101,2022-07-01,23,34002,67481.05,6.61,0,0.0,0.0,0.742
TRK00101,2022-08-01,20,27975,57102.09,6.54,0,0.0,0.0,0.645
TRK00101,2022-09-01,24,35844,79529.6,6.49,1,3188.83,35.1,0.8
TRK00101,2022-10-01,20,27456,54361.94,6.48,1,3205.85,2.9,0.645
TRK00101,2022-11-01,26,34738,70502.91,6.42,0,0.0,0.0,0.867
TRK00101,2022-12-01,32,47316,101917.78,6.66,1,885.9,14.8,1.032
TRK00101,2023-01-01,27,37928,79277.96,6.43,1,948.36,8.2,0.871
TRK00101,2023-02-01,26,31249,67675.9,6.48,0,0.0,0.0,0.929
TRK00101,2023-03-01,23,28640,53186.78,6.54,0,0.0,0.0,0.742
TRK00101,2023-04-01,22,25254,52728.57,6.4,1,855.71,2.6,0.733
TRK00101,2023-05-01,33,48562,107266.35,6.56,2,6020.93,46.1,1.065
TRK00101,2023-06-01,24,38751,85310.37,6.36,2,5175.22,50.6,0.8
TRK00101,2023-07-01,32,44364,100169.57,6.49,0,0.0,0.0,1.032
TRK00101,2023-08-01,32,42813,90289.11,6.43,0,0.0,0.0,1.032
TRK00101,2023-09-01,18,24859,55734.03,6.75,1,1082.58,21.6,0.6
TRK00101,2023-10-01,24,32156,66895.65,6.48,1,3234.13,20.4,0.774
TRK00101,2023-11-01,19,25700,58214.67,6.8,0,0.0,0.0,0.633
TRK00101,2023-12-01,21,30846,73467.61,6.61,0,0.0,0.0,0.677
TRK00101,2024-01-01,18,29822,67683.73,6.62,0,0.0,0.0,0.581
TRK00101,2024-02-01,21,27402,60180.28,6.52,0,0.0,0.0,0.724
TRK00101,2024-03-01,28,42930,93078.58,6.55,0,0.0,0.0,0.903
TRK00101,2024-04-01,31,40757,90846.85,6.52,1,3404.91,44.1,1.033
TRK00101,2024-05-01,20,29303,64155.97,6.3,1,487.16,43.0,0.645
TRK00101,2024-06-01,35,53519,111040.75,6.47,0,0.0,0.0,1.167
TRK00101,2024-07-01,21,24506,51736.44,6.3,0,0.0,0.0,0.677
TRK00101,2024-08-01,29,43372,99100.84,6.64,0,0.0,0.0,0.935
TRK00101,2024-09-01,21,31572,68941.39,6.33,1,474.56,47.9,0.7
TRK00101,2024-10-01,33,42651,89751.96,6.47,3,3082.72,49.5,1.065
TRK00101,2024-11-01,21,28232,55727.4,6.51,0,0.0,0.0,0.7
TRK00101,2024-12-01,33,42934,94378.94,6.64,0,0.0,0.0,1.065
TRK00103,2022-01-01,23,41859,83591.86,6.29,1,1415.01,43.7,0.742
TRK00103,2022-02-01,20,26455,61237.1,6.62,1,1026.65,25.5,0.714
TRK00103,2022-03-01,22,30256,66990.3,6.58,0,0.0,0.0,0.71
TRK00103,2022-04-01,22,31797,69103.72,6.46,1,334.83,38.6,0.733
TRK00103,2022-05-01,34,45823,99681.76,6.42,0,0.0,0.0,1.097
TRK00103,2022-06-01,29,39353,85711.84,6.48,2,2671.58,43.5,0.967
TRK00103,2022-07-01,21,33728,76517.64,6.59,1,3168.11,32.4,0.677
TRK00103,2022-08-01,29,41518,86734.36,6.29,3,8180.38,67.1,0.935
TRK00103,2022-09-01,30,43300,92885.4,6.54,1,899.21,10.4,1.0
TRK00103,2022-10-01,26,33419,69483.78,6.5,1,943.54,39.2,0.839
TRK00103,2022-11-01,23,32757,73244.29,6.66,1,436.23,43.4,0.767
TRK00103,2022-12-01,31,39097,85218.6,6.41,3,6468.73,79.3,1.0
TRK00103,2023-01-01,20,26543,53093.8,6.49,0,0.0,0.0,0.645
TRK00103,2023-02-01,18,24300,55260.0,6.34,1,2300.48,23.9,0.643
TRK00103,2023-03-01,25,38580,86902.72,6.59,1,3193.29,38.2,0.806
TRK00103,2023-04-01,20,32460,70447.46,6.43,1,458.49,13.1,0.667
TRK00103,2023-05-01,26,37794,83649.79,6.47,0,0.0,0.0,0.839
TRK00103,2023-06-01,14,23201,45385.76,6.46,0,0.0,0.0,0.467
TRK00103,2023-07-01,33,52983,115427.9,6.5,1,1922.45,38.5,1.065
TRK00103,2023-08-01,22,26919,57611.71,6.34,0,0.0,0.0,0.71
TRK00103,2023-09-01,24,37222,77646.09,6.42,1,1455.29,25.2,0.8
TRK00103,2023-10-01,24,30235,62579.6,6.63,0,0.0,0.0,0.774
TRK00103,2023-11-01,28,32889,67413.37,6.47,0,0.0,0.0,0.933
TRK00103,2023-12-01,28,53234,113961.34,6.45,1,214.52,30.4,0.903
TRK00103,2024-01-01,22,32653,67418.8,6.35,2,7440.39,4.7,0.71
TRK00103,2024-02-01,26,33882,72905.64,6.56,0,0.0,0.0,0.897
TRK00103,2024-03-01,27,40482,84682.81,6.63,3,5003.41,43.0,0.871
TRK00103,2024-04-01,20,22804,49194.73,6.44,0,0.0,0.0,0.667
TRK00103,2024-05-01,22,31700,65930.18,6.74,0,0.0,0.0,0.71
TRK00103,2024-06-01,29,39534,85015.93,6.63,1,2484.27,43.4,0.967
TRK00103,2024-07-01,20,32114,67512.05,6.34,0,0.0,0.0,0.645
TRK00103,2024-08-01,24,30899,66763.93,6.58,1,4084.71,45.8,0.774
TRK00103,2024-09-01,21,29326,57435.94,6.38,0,0.0,0.0,0.7
TRK00103,2024-10-01,25,36408,78438.7,6.38,1,884.65,17.9,0.806
TRK00103,2024-11-01,28,41479,89802.1,6.61,0,0.0,0.0,0.933
TRK00103,2024-12-01,16,22773,51089.66,6.77,0,0.0,0.0,0.516
TRK00105,2022-01-01,25,32095,68143.68,6.53,1,3506.22,13.6,0.806
TRK00105,2022-02-01,31,40264,83618.42,6.4,1,1189.46,11.8,1.107
